Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,Tarih1,%Deg,isPivot,pointpos,direnc,destek,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
13-04-2026 06:00,EMKEL,21.4,29.44,20.6,29.44,129599694.0,0.0,8.04,0.97,728.01,8.04,74221567.7,74.61,0.0,True,45.5,-8.85,-9.79,0.95,2026-04-13,36.93,0,,82.6,17.84,True,True
13-04-2026 06:00,LUKSK,96.25,108.0,96.25,108.0,1375624.0,0.0,11.75,1.35,773.61,11.75,691983.3,98.79,0.0,True,54.06,-1.76,-0.91,-0.85,2026-04-13,9.09,0,,146.3,89.95,False,False
13-04-2026 06:00,TUREX,7.94,9.39,7.82,9.08,372913018.0,0.31,1.14,0.23,397.82,1.14,155307637.4,140.11,0.27,True,54.04,-0.56,-0.97,0.41,2026-04-13,13.08,0,,50.95,6.49,True,False
13-04-2026 06:00,DGNMO,5.56,8.87,5.36,8.87,96836680.0,0.0,3.31,0.38,773.35,3.31,31523966.2,207.18,0.0,True,73.88,-0.1,-0.43,0.33,2026-04-13,60.4,0,,10.41,3.45,True,False
13-04-2026 06:00,SASA,2.6,3.32,2.57,3.14,31931759700.0,0.18,0.54,0.08,575.0,0.54,13586779739.0,135.02,0.33,True,57.9,-0.14,-0.22,0.08,2026-04-13,19.85,0,,5.66,2.13,True,False
13-04-2026 06:00,MERCN,16.81,21.04,16.52,20.08,71144037.0,0.96,3.27,0.33,896.95,3.27,37706404.0,88.68,0.29,True,51.32,-1.67,-2.19,0.53,2026-04-13,17.5,0,,20.56,15.22,True,True
13-04-2026 06:00,EBEBK,65.0,71.65,63.5,71.0,6724939.0,0.65,6.0,1.42,321.05,6.0,3568454.7,88.46,0.11,True,70.69,2.97,2.55,0.42,2026-04-13,9.23,0,,ATH,57.05,False,False
13-04-2026 06:00,FLAP,11.51,15.01,11.27,15.01,17886356.0,0.0,3.5,0.78,347.57,3.5,7082995.3,152.53,0.0,True,75.09,0.77,0.36,0.41,2026-04-13,28.73,0,,ATH,8.33,False,False
13-04-2026 06:00,KNFRT,11.29,13.37,11.01,12.93,25084520.0,0.44,1.64,0.12,1255.37,1.64,12873018.2,94.86,0.27,True,53.89,-0.61,-0.77,0.16,2026-04-13,14.12,0,,14.6,10.2,True,True
13-04-2026 06:00,KONTR,10.12,13.12,9.66,13.12,1440843711.0,0.0,3.0,0.38,697.87,3.0,415872684.4,246.46,0.0,True,56.59,-1.02,-1.28,0.25,2026-04-13,35.54,0,,20.61,10.26,True,True
13-04-2026 06:00,SANKO,20.8,23.18,19.77,22.82,5328309.0,0.36,2.02,0.12,1583.33,2.02,2782931.5,91.46,0.18,True,57.86,-0.27,-0.35,0.09,2026-04-13,8.67,0,,23.46,18.65,True,True
13-04-2026 06:00,MHRGY,3.53,3.92,3.5,3.88,58898551.0,0.04,0.35,0.04,845.95,0.35,35135416.7,67.63,0.11,True,58.21,-0.04,-0.07,0.03,2026-04-13,9.92,0,,4.0,3.15,True,False
13-04-2026 06:00,KGYO,9.22,11.4,8.98,11.38,99613500.0,0.02,2.16,0.45,380.0,2.16,59472243.1,67.5,0.01,True,83.37,1.25,0.94,0.3,2026-04-13,23.16,0,,ATH,3.16,False,False
13-04-2026 06:00,TEKTU,10.16,12.48,9.4,12.27,234778899.0,0.21,2.11,0.4,423.57,2.11,99423070.8,136.14,0.1,True,53.57,-1.09,-1.46,0.37,2026-04-13,19.94,0,,32.9,7.85,False,False
06-04-2026 06:00,AYCES,955.0,1150.0,901.5,1150.0,1296031.0,0.0,195.0,69.55,180.37,195.0,790548.8,63.94,0.0,True,92.55,121.66,57.88,63.78,2026-04-06,20.29,0,,ATH,392.0,False,False
06-04-2026 06:00,HLGYO,5.12,5.8,4.94,5.75,500638980.0,0.05,0.63,0.07,854.55,0.63,322118336.4,55.42,0.08,True,69.75,0.42,0.35,0.07,2026-04-06,12.97,0,,ATH,3.66,False,False
06-04-2026 06:00,TEHOL,17.35,22.8,17.32,21.56,1155928281.0,1.24,4.21,0.73,475.14,4.21,610437176.0,89.36,0.29,True,53.8,-1.13,-0.84,-0.29,2026-04-06,24.84,0,,42.98,12.79,False,False
06-04-2026 06:00,KTSKR,79.8,105.2,79.7,105.2,17251522.0,0.0,25.4,3.78,572.85,25.4,5454844.4,216.26,0.0,True,68.45,3.52,1.68,1.83,2026-04-06,31.83,0,,ATH,62.2,False,False
06-04-2026 06:00,KAPLM,520.0,617.5,488.75,604.5,2164681.0,13.0,84.5,22.28,279.35,84.5,1238448.6,74.79,0.15,True,71.07,42.0,24.95,17.04,2026-04-06,19.0,0,,ATH,267.0,False,False
06-04-2026 06:00,DMLKT,5.8,6.31,5.79,6.31,96339357.0,0.0,0.51,0.05,985.11,0.51,63083433.4,52.72,0.0,True,62.17,-0.02,-0.06,0.04,2026-04-06,8.79,1,6.31,ATH,5.6,True,True
06-04-2026 06:00,ARMGD,116.1,155.3,115.0,147.6,14066471.0,7.7,31.5,6.64,374.4,31.5,6615140.9,112.64,0.24,True,87.49,17.12,12.62,4.5,2026-04-06,27.13,0,,ATH,66.25,False,False
06-04-2026 06:00,KBORU,21.18,24.68,20.52,24.4,142452856.0,0.28,3.22,1.02,216.31,3.22,85717291.4,66.19,0.09,True,73.11,1.79,1.32,0.47,2026-04-06,17.76,0,,ATH,13.02,False,False
30-03-2026 06:00,ISKPL,14.62,17.64,14.62,17.09,504172743.0,0.55,2.47,0.48,416.74,2.47,222766325.3,126.32,0.22,True,75.11,1.64,1.4,0.24,2026-03-30,17.05,0,,ATH,9.75,False,False
30-03-2026 06:00,ADEL,32.96,48.58,32.96,48.58,65427329.0,0.0,15.62,1.75,790.54,15.62,17216887.3,280.02,0.0,True,70.81,1.48,0.69,0.79,2026-03-30,48.38,0,,ATH,29.58,False,False
30-03-2026 06:00,ENDAE,14.23,17.44,14.07,17.1,45529600.0,0.34,2.87,0.33,759.28,2.87,22367106.4,103.56,0.12,True,58.98,-0.26,-0.46,0.2,2026-03-30,21.88,0,,22.2,12.33,True,True
30-03-2026 06:00,YIGIT,22.5,26.04,22.0,26.04,28026307.0,0.0,3.54,0.26,1272.09,3.54,16866520.6,66.17,0.0,True,55.94,-0.51,-0.58,0.07,2026-03-30,16.67,0,,28.5,21.24,True,True
30-03-2026 06:00,MOGAN,11.5,13.94,11.35,13.64,264760877.0,0.3,2.14,0.56,284.2,2.14,114853168.1,130.52,0.14,True,77.08,0.68,0.25,0.43,2026-03-30,18.4,0,,ATH,8.01,False,False
30-03-2026 06:00,RNPOL,1.94,2.62,1.93,2.57,48920696.0,0.05,0.63,0.07,863.3,0.63,28372837.7,72.42,0.08,True,60.51,0.06,0.07,-0.02,2026-03-30,27.86,0,,2.88,1.76,False,False
30-03-2026 06:00,GWIND,26.6,30.9,26.12,29.8,84128646.0,1.1,3.2,0.38,733.33,3.2,38971634.8,115.87,0.34,True,64.46,0.62,0.27,0.35,2026-03-30,14.35,0,,34.34,22.22,False,False
30-03-2026 06:00,BLCYT,43.88,57.55,43.6,57.55,14563351.0,0.0,13.67,3.19,328.12,13.67,8530227.0,70.73,0.0,True,72.03,5.89,4.72,1.17,2026-03-30,31.15,0,,ATH,13.52,False,False
30-03-2026 06:00,GSDHO,4.21,4.85,4.15,4.76,88876281.0,0.09,0.55,0.01,4900.0,0.55,47848484.6,85.75,0.16,True,52.97,0.01,0.06,-0.05,2026-03-30,13.33,0,,5.48,4.0,False,False
30-03-2026 06:00,MARTI,1.38,1.83,1.34,1.83,1263662164.0,0.0,0.45,0.02,1996.16,0.45,419477865.38,201.25,0.0,True,51.49,-0.14,-0.14,0.0,2026-03-30,33.58,0,,3.06,1.29,True,True
30-03-2026 06:00,AYDEM,27.7,33.2,27.66,31.76,40849664.0,1.44,4.06,0.97,319.42,4.06,25358008.3,61.09,0.35,True,74.13,2.37,1.82,0.55,2026-03-30,16.94,1,33.2,33.2,16.99,False,False
30-03-2026 06:00,AKFYE,19.5,24.82,19.5,24.06,89768297.0,0.76,4.56,0.63,618.11,4.56,56355887.6,59.29,0.17,True,67.55,1.1,0.61,0.49,2026-03-30,23.89,0,,ATH,16.61,False,False
30-03-2026 06:00,MOBTL,11.4,13.2,11.22,12.88,83064378.0,0.32,1.48,0.39,277.55,1.48,54690325.8,51.88,0.22,True,71.95,0.99,0.84,0.15,2026-03-30,12.98,0,,ATH,9.01,False,False
23-03-2026 06:00,ULAS,33.14,37.4,31.02,37.4,3672142.0,0.0,4.26,1.0,325.15,4.26,2118199.2,73.36,0.0,True,64.09,1.77,1.36,0.4,2026-03-23,12.04,0,,43.66,26.84,False,False
23-03-2026 06:00,SANFM,6.95,7.9,6.8,7.68,88386840.0,0.22,0.73,0.11,588.68,0.73,55303159.0,59.82,0.3,True,51.32,-0.25,-0.37,0.12,2026-03-23,10.19,0,,8.4,6.63,False,False
23-03-2026 06:00,RALYH,138.1,213.0,133.7,213.0,20106436.0,0.0,74.9,2.55,2837.25,74.9,9514804.9,111.32,0.0,True,61.64,-0.01,5.12,-5.13,2026-03-23,52.69,2,133.7,236.2,133.7,False,False
23-03-2026 06:00,A1YEN,2.65,2.99,2.59,2.97,259371005.92,0.02,0.32,0.02,1164.71,0.32,136776117.91,89.63,0.06,True,57.74,0.02,0.03,-0.0,2026-03-23,11.12,0,,3.21,2.43,False,False
23-03-2026 06:00,ZRGYO,20.5,23.0,19.97,22.86,11771806.0,0.14,2.36,0.02,13011.11,2.36,7251609.7,62.33,0.06,True,51.07,-0.24,-0.03,-0.21,2026-03-23,11.73,0,,25.86,21.6,False,False
23-03-2026 06:00,BYDNR,34.4,44.4,33.62,42.3,3434646.0,2.1,7.9,1.32,498.48,7.9,1921448.9,78.75,0.27,True,71.38,3.62,3.07,0.55,2026-03-23,26.72,0,,ATH,19.5,False,False
23-03-2026 06:00,GUNDG,583.0,897.5,583.0,870.0,11157104.0,27.5,287.0,76.4,275.68,287.0,5521672.7,102.06,0.1,True,89.24,150.64,93.41,57.23,2026-03-23,34.36,0,,ATH,79.55,False,False
23-03-2026 06:00,AKMGY,224.9,292.25,223.3,275.5,518694.0,16.75,50.6,10.07,402.48,50.6,157831.8,228.64,0.33,True,74.39,5.9,0.9,5.0,2026-03-23,24.49,0,,ATH,188.0,False,False
23-03-2026 06:00,DESA,12.26,13.59,11.83,13.34,16312451.0,0.25,1.08,0.19,474.47,1.08,8798013.3,85.41,0.23,True,57.58,-0.02,-0.08,0.06,2026-03-23,8.9,0,,16.91,11.02,False,False
23-03-2026 06:00,DCTTR,8.4,10.63,8.0,10.22,145585483.0,0.41,1.82,0.29,529.76,1.82,65260477.2,123.08,0.23,True,57.41,-0.44,-0.67,0.23,2026-03-23,21.38,0,,10.37,7.26,True,False
16-03-2026 06:00,MAALT,990.0,1231.0,988.0,1166.0,485180.0,65.0,176.0,33.1,431.72,176.0,311856.9,55.58,0.37,True,63.6,5.61,-4.47,10.09,2026-03-16,17.78,0,,1373.0,861.0,False,False
16-03-2026 06:00,YGGYO,184.0,218.6,179.9,214.0,1891288.0,4.6,30.0,7.87,281.19,30.0,1135628.2,66.54,0.15,True,80.91,17.77,12.59,5.18,2026-03-16,16.3,0,,ATH,118.6,False,False
16-03-2026 06:00,REEDR,6.24,8.93,6.23,8.93,422342771.0,0.0,2.69,0.26,946.69,2.69,143907284.6,193.48,0.0,True,57.29,-0.72,-0.91,0.19,2026-03-16,46.15,0,,12.42,5.69,True,True
16-03-2026 06:00,MARKA,22.12,35.42,21.8,35.42,9862955.0,0.0,13.3,0.39,3310.26,13.3,5555728.8,77.53,0.0,True,46.02,-3.9,-3.69,-0.2,2026-03-16,46.36,2,21.8,61.05,21.8,True,True
09-03-2026 06:00,PAGYO,90.15,106.0,86.45,104.2,1043870.0,1.8,14.05,2.63,434.22,14.05,608389.8,71.58,0.13,True,67.48,4.1,3.11,1.0,2026-03-09,15.59,0,,106.0,77.1,False,False
09-03-2026 06:00,GSDDE,9.26,10.73,9.11,10.54,20234477.0,0.19,1.28,0.07,1653.42,1.28,10640220.1,90.17,0.15,True,55.67,0.12,0.16,-0.03,2026-03-09,13.82,2,9.11,11.29,9.11,False,False
09-03-2026 06:00,KRDMB,38.5,47.74,37.5,47.1,24115588.0,0.64,8.6,2.49,245.66,8.6,14571099.6,65.5,0.07,True,82.71,3.92,1.98,1.94,2026-03-09,20.77,0,,ATH,21.4,False,False
09-03-2026 06:00,ERSU,18.75,22.6,18.51,21.88,5893211.0,0.72,3.13,0.53,488.35,3.13,3377412.3,74.49,0.23,True,66.07,0.39,0.25,0.15,2026-03-09,16.69,0,,25.34,17.0,False,False
09-03-2026 06:00,KIMMR,15.35,20.4,15.28,20.4,24526937.0,0.0,5.05,0.73,588.01,5.05,9380306.7,161.47,0.0,True,68.36,1.04,0.69,0.34,2026-03-09,31.19,0,,ATH,11.85,False,False
09-03-2026 06:00,KMPUR,12.8,16.59,12.8,15.6,27649716.0,0.99,2.8,0.15,1791.89,2.8,13083243.7,111.34,0.35,True,49.2,-0.43,-0.31,-0.12,2026-03-09,17.29,2,12.8,20.18,12.8,False,False
09-03-2026 06:00,KONKA,14.37,17.6,13.7,16.93,26104594.0,0.67,2.56,0.05,5346.81,2.56,15080027.4,73.11,0.26,True,61.0,0.39,0.42,-0.03,2026-03-09,17.0,0,,18.5,13.0,False,False
09-03-2026 06:00,HURGZ,5.14,6.58,5.14,6.58,52226535.0,0.0,1.44,0.16,772.73,1.44,24577753.3,112.5,0.0,True,57.56,-0.18,-0.24,0.06,2026-03-09,25.33,0,,8.87,4.94,True,True
09-03-2026 06:00,PINSU,9.8,11.7,9.8,11.19,56524905.0,0.51,1.39,0.07,1804.11,1.39,27438158.7,106.01,0.37,True,49.86,-0.06,0.3,-0.36,2026-03-09,14.77,0,,15.66,9.01,False,False
02-03-2026 06:00,KLNMA,9.98,12.52,9.98,12.46,3025267.0,0.06,2.48,0.3,729.43,2.48,1836480.0,64.73,0.02,True,61.38,-0.02,-0.08,0.06,2026-03-02,12.45,0,,15.75,9.05,False,False
02-03-2026 06:00,VERUS,218.6,342.25,216.8,331.75,2128307.0,10.5,113.15,3.2,3441.47,113.15,1209429.9,75.98,0.09,True,56.29,-5.1,-6.97,1.87,2026-03-02,37.77,2,216.8,376.25,216.8,False,False
02-03-2026 06:00,TKNSA,20.5,26.22,20.5,25.76,41965713.0,0.46,5.26,0.42,1140.57,5.26,17618570.0,138.19,0.09,True,54.76,-0.21,-0.33,0.12,2026-03-02,13.98,0,,29.76,18.75,False,False
02-03-2026 06:00,FONET,3.37,5.02,3.34,4.64,1053539374.0,0.38,1.27,0.2,519.51,1.27,339581137.8,210.25,0.3,True,77.64,0.3,0.18,0.12,2026-03-02,27.12,0,,ATH,2.65,False,False
02-03-2026 06:00,TUPRS,218.5,263.75,218.5,258.0,253779056.0,5.75,39.5,7.74,410.34,39.5,136177723.1,86.36,0.15,True,72.45,16.49,14.02,2.47,2026-03-02,18.08,0,,ATH,182.4,False,False
02-03-2026 06:00,BIOEN,14.67,16.99,14.67,16.99,37378815.0,0.0,2.32,0.08,2629.41,2.32,22504244.5,66.1,0.0,True,40.85,-1.18,-0.97,-0.21,2026-03-02,4.23,2,14.67,27.96,14.67,False,False
02-03-2026 06:00,INVES,208.6,335.0,208.6,335.0,2780858.0,0.0,126.4,5.01,2422.95,126.4,1074457.9,158.81,0.0,True,54.27,-18.74,-19.46,0.71,2026-03-02,44.71,2,208.6,374.25,208.6,False,False
23-02-2026 06:00,BAGFS,28.02,34.88,27.76,34.2,24517890.0,0.68,6.18,0.71,767.98,6.18,9058272.0,170.67,0.11,True,60.69,-0.18,-0.66,0.48,2026-02-23,22.58,0,,41.16,24.86,False,False
23-02-2026 06:00,MANAS,12.8,17.98,12.2,17.98,559639734.0,0.0,5.18,0.92,462.09,5.18,243216406.88,130.1,0.0,True,84.11,2.35,1.56,0.79,2026-02-23,54.47,0,,ATH,3.31,False,False
16-02-2026 06:00,KAYSE,5.05,6.39,5.05,6.13,573553358.0,0.26,1.08,0.19,458.25,1.08,157753585.54,263.58,0.24,True,75.45,0.24,0.09,0.15,2026-02-16,21.63,1,6.39,6.39,4.04,False,False
16-02-2026 06:00,ODINE,396.0,532.5,386.75,530.0,5607327.0,2.5,134.0,24.72,441.96,134.0,2581770.6,117.19,0.02,True,88.17,69.5,53.02,16.48,2026-02-16,33.84,0,,ATH,69.0,False,False
16-02-2026 06:00,OZRDN,21.24,27.5,20.84,27.5,9059204.0,0.0,6.26,1.25,399.6,6.26,3991318.5,126.97,0.0,True,81.81,3.03,1.9,1.12,2026-02-16,31.83,0,,ATH,6.99,False,False
09-02-2026 06:00,DURKN,17.22,21.92,17.22,21.92,45530534.0,0.0,4.7,0.73,547.38,4.7,22908577.8,98.75,0.0,True,73.36,0.84,0.19,0.65,2026-02-09,26.63,0,,ATH,13.64,False,False
09-02-2026 06:00,ICUGS,2.63,3.01,2.61,2.97,178712869.0,0.04,0.34,0.01,3300.0,0.34,107213787.5,66.69,0.12,True,51.23,-0.12,-0.13,0.01,2026-02-09,13.36,0,,4.38,2.53,False,False
09-02-2026 06:00,PETKM,17.91,19.31,17.91,19.16,415196779.0,0.15,1.25,0.16,657.58,1.25,264633197.3,56.9,0.12,True,59.93,0.13,-0.06,0.19,2026-02-09,8.19,0,,22.1,16.12,False,False
09-02-2026 06:00,HEDEF,40.78,55.27,40.42,54.26,94740785.88,1.01,13.48,1.76,664.55,13.48,54715908.76,73.15,0.07,True,68.92,5.45,5.24,0.21,2026-02-09,32.33,0,,63.03,24.8,False,False
09-02-2026 06:00,TMSN,109.0,122.4,109.0,119.1,7548741.0,3.3,10.1,1.31,670.99,10.1,4775613.3,58.07,0.33,True,59.33,0.27,-1.04,1.31,2026-02-09,10.28,1,122.4,122.4,97.6,False,False
09-02-2026 06:00,CONSE,3.37,3.85,3.31,3.81,113898253.0,0.04,0.44,0.05,762.75,0.44,60768865.7,87.43,0.09,True,67.32,0.04,-0.0,0.04,2026-02-09,15.45,0,,4.03,2.89,False,False
09-02-2026 06:00,KLSER,28.32,30.2,28.32,29.98,10931307.0,0.22,1.66,0.2,738.38,1.66,7123038.1,53.46,0.13,True,53.8,-0.53,-0.73,0.2,2026-02-09,5.94,0,,36.96,26.48,True,True
09-02-2026 06:00,SEGYO,4.83,6.12,4.83,6.12,202808849.0,0.0,1.29,0.05,2245.45,1.29,93127537.4,117.78,0.0,True,61.84,0.11,0.13,-0.02,2026-02-09,26.71,0,,6.95,4.07,False,False
09-02-2026 06:00,OYYAT,50.05,58.0,49.68,55.95,2731651.0,2.05,5.9,1.16,408.62,5.9,1696806.1,60.99,0.35,True,70.55,2.24,1.54,0.7,2026-02-09,12.62,0,,62.8,37.7,False,False
09-02-2026 06:00,NIBAS,3.61,5.35,3.6,5.03,179896397.0,0.32,1.42,0.11,1190.91,1.42,80535149.71,123.38,0.23,True,66.47,0.08,0.03,0.04,2026-02-09,39.72,0,,5.76,3.31,False,False
09-02-2026 06:00,KFEIN,9.24,10.86,9.24,10.7,73849395.0,0.16,1.46,0.19,672.49,1.46,27595087.9,167.62,0.11,True,62.58,-0.1,-0.25,0.15,2026-02-09,15.8,1,10.86,10.86,8.27,True,False
09-02-2026 06:00,SMART,22.9,31.76,22.9,31.76,11444590.0,0.0,8.86,0.79,1027.23,8.86,6914661.2,65.51,0.0,True,70.1,-0.07,-0.7,0.62,2026-02-09,39.3,0,,37.4,21.6,False,False
09-02-2026 06:00,VAKBN,36.78,42.84,36.24,41.32,350878424.0,1.52,4.54,0.95,379.92,4.54,227098581.4,54.5,0.33,True,78.74,2.99,1.88,1.1,2026-02-09,13.27,0,,ATH,21.38,False,False
09-02-2026 06:00,GEREL,18.22,28.2,18.03,27.5,136549073.0,0.7,9.28,0.74,1154.05,9.28,39228609.0,248.09,0.08,True,70.4,0.97,0.75,0.23,2026-02-09,53.89,0,,ATH,16.32,False,False
09-02-2026 06:00,DIRIT,24.7,30.9,24.7,30.9,884654.0,0.0,6.2,0.57,983.92,6.2,449927.0,96.62,0.0,True,58.98,0.01,-0.07,0.09,2026-02-09,23.7,0,,40.08,22.5,False,False
09-02-2026 06:00,BESLR,14.08,15.63,14.08,15.44,25566908.0,0.19,1.36,0.26,417.11,1.36,16346233.8,56.41,0.14,True,60.47,0.02,-0.29,0.31,2026-02-09,10.29,0,,17.8,12.04,False,False
09-02-2026 06:00,OZKGY,14.77,15.98,14.6,15.91,35681768.0,0.07,1.14,0.06,1800.0,1.14,19153763.3,86.29,0.06,True,62.19,0.61,0.62,-0.0,2026-02-09,8.08,0,,16.0,13.8,False,False
02-02-2026 06:00,TEZOL,12.79,13.88,12.59,13.71,29014466.0,0.17,0.92,0.15,505.26,0.92,16843308.7,72.26,0.18,True,51.84,-0.73,-0.97,0.25,2026-02-02,7.11,0,,21.86,11.58,True,False
02-02-2026 06:00,THYAO,300.25,324.5,298.0,322.5,378930590.0,2.0,22.25,5.05,340.59,22.25,229542418.5,65.08,0.09,True,63.82,0.66,-3.73,4.39,2026-02-02,6.09,0,,346.25,262.75,False,False
02-02-2026 06:00,AYES,18.16,22.14,18.03,22.14,881555.0,0.0,3.98,0.61,549.27,3.98,538548.9,63.69,0.0,True,75.33,1.44,1.13,0.31,2026-02-02,18.71,0,,ATH,13.66,False,False
02-02-2026 06:00,DEVA,66.85,76.0,65.65,75.05,6728397.0,0.95,8.2,1.41,481.56,8.2,3195245.4,110.58,0.12,True,68.6,0.93,0.17,0.76,2026-02-02,12.27,0,,81.3,59.2,False,False
02-02-2026 06:00,BURVA,580.0,899.0,580.0,818.5,875482.0,80.5,238.5,48.18,395.07,238.5,477018.7,83.53,0.34,True,75.52,140.43,111.57,28.86,2026-02-02,42.22,0,,ATH,89.5,False,False
02-02-2026 06:00,ARCLK,113.5,124.1,111.1,123.0,39096251.0,1.1,9.5,1.2,691.67,9.5,20283766.1,92.75,0.12,True,57.44,-1.88,-3.72,1.84,2026-02-02,7.89,0,,147.5,99.65,True,False
02-02-2026 06:00,HUBVC,3.04,3.67,3.01,3.63,41386586.0,0.04,0.59,0.11,422.12,0.59,24427631.3,69.43,0.07,True,65.26,0.15,0.12,0.02,2026-02-02,17.48,0,,4.07,2.38,False,False
02-02-2026 06:00,FORMT,2.96,3.8,2.96,3.71,1366412264.0,0.09,0.75,0.01,12400.0,0.75,335644089.5,307.1,0.12,True,54.46,-0.16,-0.12,-0.04,2026-02-02,26.62,0,,4.61,2.66,False,False
02-02-2026 06:00,EUYO,5.12,6.13,5.08,5.95,11789576.08,0.18,0.83,0.2,323.47,0.83,5642139.2,108.96,0.22,True,70.78,0.31,0.21,0.1,2026-02-02,14.43,0,,ATH,4.1,False,False
26-01-2026 06:00,ALBRK,8.44,9.3,8.37,9.24,219868709.0,0.06,0.8,0.12,561.16,0.8,101370430.7,116.9,0.08,True,66.42,0.21,0.15,0.06,2026-01-26,9.48,0,,9.52,7.42,False,False
26-01-2026 06:00,AYGAZ,218.1,239.8,217.4,239.8,3336254.0,0.0,21.7,2.23,873.09,21.7,1843718.9,80.95,0.0,True,73.09,14.88,13.95,0.93,2026-01-26,9.95,0,,ATH,119.9,False,False
26-01-2026 06:00,MEPET,19.57,24.78,18.91,24.1,5505041.0,0.68,4.53,0.87,418.31,4.53,2884553.6,90.85,0.15,True,75.37,1.96,1.44,0.51,2026-01-26,13.68,0,,ATH,13.7,False,False
26-01-2026 06:00,GARAN,149.4,162.0,146.3,161.3,263800223.0,0.7,11.9,2.71,339.11,11.9,171599219.9,53.73,0.06,True,66.24,5.4,3.65,1.76,2026-01-26,6.61,0,,ATH,115.4,False,False
26-01-2026 06:00,TARKM,360.0,440.25,352.75,440.25,2463721.0,0.0,80.25,9.05,786.74,80.25,1068972.5,130.48,0.0,True,65.41,-2.2,-6.96,4.76,2026-01-26,21.95,0,,508.0,322.0,False,False
26-01-2026 06:00,SKBNK,7.95,9.16,7.94,9.14,362665747.0,0.02,1.19,0.08,1465.79,1.19,206818325.0,75.35,0.02,True,67.4,0.49,0.5,-0.01,2026-01-26,14.97,0,,ATH,7.37,False,False
26-01-2026 06:00,XU100,12929.33,13906.51,12886.22,13838.29,53612505120.0,68.22,908.96,265.4,242.48,908.96,30985620404.1,73.02,0.08,True,78.93,646.73,403.62,243.11,2026-01-26,6.51,0,,ATH,10053.74,False,False
26-01-2026 06:00,XU030,14126.98,15310.42,14079.76,15127.98,33730439327.0,182.44,1001.0,294.49,239.91,1001.0,17781385506.6,89.7,0.18,True,77.57,680.9,401.49,279.42,2026-01-26,6.53,0,,ATH,10899.61,False,False
26-01-2026 06:00,ISFIN,19.11,21.96,19.07,21.58,25716894.0,0.38,2.47,0.16,1443.75,2.47,12841114.3,100.27,0.15,True,67.86,0.98,1.0,-0.02,2026-01-26,12.93,0,,ATH,16.35,False,False
26-01-2026 06:00,CVKMD,12.75,16.34,12.65,15.55,767496030.76,0.79,2.8,0.92,204.46,2.8,391617604.03,95.98,0.28,True,87.5,1.92,1.29,0.63,2026-01-26,21.97,0,,ATH,3.26,False,False
26-01-2026 06:00,SAHOL,96.4,110.8,95.65,109.5,275175805.0,1.3,13.1,2.82,365.36,13.1,180078169.8,52.81,0.1,True,71.53,3.06,0.39,2.67,2026-01-26,12.42,0,,109.9,73.9,False,False
26-01-2026 06:00,YATAS,43.4,48.84,43.24,48.06,9658121.0,0.78,4.66,1.22,281.34,4.66,6334072.3,52.48,0.17,True,80.44,3.4,2.6,0.8,2026-01-26,10.74,0,,ATH,30.48,False,False
26-01-2026 06:00,CEMAS,4.4,5.95,4.34,5.82,442256272.0,0.13,1.42,0.05,2529.63,1.42,160984240.0,174.72,0.09,True,53.15,-0.6,-0.61,0.01,2026-01-26,32.27,0,,12.27,3.95,True,True
26-01-2026 06:00,AKSA,10.2,11.08,10.14,11.08,180605587.0,0.0,0.88,0.05,1625.49,0.88,86421190.9,108.98,0.0,True,56.65,-0.08,-0.05,-0.03,2026-01-26,8.63,0,,12.65,9.69,False,False
26-01-2026 06:00,ATLAS,6.32,8.87,6.22,8.87,12109125.0,0.0,2.55,0.28,807.47,2.55,4675972.9,158.96,0.0,True,76.25,0.29,0.13,0.17,2026-01-26,42.15,0,,ATH,5.49,False,False
26-01-2026 06:00,ENKAI,84.0,98.2,82.35,97.85,107678738.0,0.35,13.85,1.86,644.62,13.85,57557803.3,87.08,0.03,True,80.2,5.15,4.0,1.15,2026-01-26,16.35,0,,ATH,46.52,False,False
26-01-2026 06:00,TSKB,13.15,14.24,12.96,14.06,294486574.0,0.18,0.91,0.15,494.77,0.91,153959108.9,91.28,0.2,True,58.4,0.18,0.1,0.08,2026-01-26,6.35,0,,14.73,11.24,False,False
26-01-2026 06:00,EUHOL,12.0,15.0,12.0,14.5,7506861.0,0.5,2.5,0.27,812.41,2.5,3601393.3,108.44,0.2,True,65.58,0.28,0.02,0.27,2026-01-26,22.88,0,,15.86,9.9,False,False
19-01-2026 06:00,AYEN,26.18,28.5,25.52,28.26,6163439.0,0.24,2.08,0.2,929.7,2.08,3138479.2,96.38,0.12,True,58.25,-0.21,-0.29,0.08,2026-01-19,9.2,0,,32.66,24.1,False,False
19-01-2026 06:00,ISMEN,42.82,45.74,42.12,45.66,50879691.0,0.08,2.84,0.49,484.36,2.84,32858848.3,54.84,0.03,True,60.93,0.49,0.29,0.19,2026-01-19,6.88,0,,46.8,38.16,False,False
